,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
837,837,GerDracor/houwald-die-freistatt.xml,"Ein Officier tritt mit vier
          Mann Wache herein.",58,114,stage_direction,1,7,pre_speech,,,,,no_annotation,T,,1817.0,no_annotation,no_annotation
838,838,GerDracor/houwald-die-freistatt.xml,Conrad und Sara gehen ihm in den Vordergrund entgegen.,115,169,stage_direction,1,7,pre_speech,,,,,no_annotation,T,,1817.0,no_annotation,no_annotation
839,839,GerDracor/houwald-die-freistatt.xml,Was wollt Ihr hier?,0,19,character_speech,1,7,,Conrad.,#conrad,110.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
840,840,GerDracor/houwald-die-freistatt.xml,–,20,21,character_speech,1,7,,Conrad.,#conrad,110.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
841,841,GerDracor/houwald-die-freistatt.xml,zur Wache.,0,10,stage_direction,1,7,speech_part,,#officier,111.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
842,842,GerDracor/houwald-die-freistatt.xml,Besetzt die Thüren.,0,19,character_speech,1,7,,"Officier,",#officier,111.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
843,843,GerDracor/houwald-die-freistatt.xml,"Hierauf gehen zwei Soldaten nach dem Eingange ab, durch welchen sie hereingekommen,
            die beiden andern besetzen die Thüre im Hintergrund der zweiten Halle, und bleiben
            sichtbar.",0,200,stage_direction,1,7,speech_part,,#officier,111.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
844,844,GerDracor/houwald-die-freistatt.xml,Johann von Bruckthal such' ich hier!,0,36,character_speech,1,7,,"Officier,",#officier,111.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
845,845,GerDracor/houwald-die-freistatt.xml,"Ich habe Ordre, ihn hinwegzuführen,",0,35,character_speech,1,7,,"Officier,",#officier,111.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
846,846,GerDracor/houwald-die-freistatt.xml,Denn die Verkleidung kennen wir.,0,32,character_speech,1,7,,"Officier,",#officier,111.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
847,847,GerDracor/houwald-die-freistatt.xml,"Ihr kommt zu spät, er ist Euch schon entgangen!",0,47,character_speech,1,7,,Conrad.,#conrad,112.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
848,848,GerDracor/houwald-die-freistatt.xml,"Wir wissen es genau, hier lebt er jetzt.",0,40,character_speech,1,7,,Officier.,#officier,113.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
849,849,GerDracor/houwald-die-freistatt.xml,"Er gebe sich gutwillig mir gefangen,",0,36,character_speech,1,7,,Officier.,#officier,113.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
850,850,GerDracor/houwald-die-freistatt.xml,Das ganze Haus ist schon besetzt.,0,33,character_speech,1,7,,Officier.,#officier,113.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
851,851,GerDracor/houwald-die-freistatt.xml,"Auf Frührothsstrahlen ist er hingeflogen,",0,41,character_speech,1,7,,Conrad.,#conrad,114.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
852,852,GerDracor/houwald-die-freistatt.xml,Wo Ihr vergeblich ihn bedroht.,0,30,character_speech,1,7,,Conrad.,#conrad,114.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
853,853,GerDracor/houwald-die-freistatt.xml,–,31,32,character_speech,1,7,,Conrad.,#conrad,114.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
854,854,GerDracor/houwald-die-freistatt.xml,Der Tod hat um das Opfer Euch betrogen –,0,40,character_speech,1,7,,Conrad.,#conrad,114.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
855,855,GerDracor/houwald-die-freistatt.xml,Dort schläft er!,0,16,character_speech,1,7,,Conrad.,#conrad,114.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
856,856,GerDracor/houwald-die-freistatt.xml,– Rechtet mit dem Tod!,17,39,character_speech,1,7,,Conrad.,#conrad,114.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
857,857,GerDracor/houwald-die-freistatt.xml,"Er tritt in die Halle, und betrachtet die Leiche.",0,49,stage_direction,1,7,speech_part,,#officier,115.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
858,858,GerDracor/houwald-die-freistatt.xml,Er ist's!,0,9,character_speech,1,7,,Officier.,#officier,115.0,MALE,joy,T,,1817.0,positive,emotions of pleasure
859,859,GerDracor/houwald-die-freistatt.xml,– Ich kannt' ihn einst in Kraft der Jugend.,10,53,character_speech,1,7,,Officier.,#officier,115.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
860,860,GerDracor/houwald-die-freistatt.xml,Das Herz ist starr!,0,19,character_speech,1,7,,Officier.,#officier,115.0,MALE,being moved,T,,1817.0,being moved,being moved
861,861,GerDracor/houwald-die-freistatt.xml,– Die Hand ist kalt!,20,40,character_speech,1,7,,Officier.,#officier,115.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
862,862,GerDracor/houwald-die-freistatt.xml,–,41,42,character_speech,1,7,,Officier.,#officier,115.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
863,863,GerDracor/houwald-die-freistatt.xml,"Ich weiche hier der höheren Gewalt,",0,35,character_speech,1,7,,Officier.,#officier,115.0,MALE,fear,T,,1817.0,negative,emotions of anxiety
864,864,GerDracor/houwald-die-freistatt.xml,Und ehr' im Feind auch ächte Heldentugend!,0,42,character_speech,1,7,,Officier.,#officier,115.0,MALE,"admiration, reverence",T,,1817.0,positive,emotions of affection
865,865,GerDracor/houwald-die-freistatt.xml,"Er zieht den Degen und winkt, worauf die an der Thüre stehende Wache ins Gewehr
            tritt; dann entblößt er sein Haupt, und legt seinen Degen auf die Leiche.",0,165,stage_direction,1,7,speech_part,,#officier,115.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
866,866,GerDracor/houwald-die-freistatt.xml,Der Vorhang fällt.,0,18,stage_direction,1,7,speech_part,,#officier,115.0,MALE,no_annotation,T,,1817.0,no_annotation,no_annotation
